file,reason
src/components/dashboard/customization/HierarchicalDashboard.tsx,barrel-not-imported
src/components/fleet/VehicleInsurancePanel.tsx,no-barrel
src/components/finance/ProfessionalAccountStatement.tsx,no-barrel
src/server/routes/customers.ts,no-barrel
src/components/loaders/SkeletonForm.tsx,barrel-not-imported
src/utils/invoiceScannerCache.ts,no-barrel
src/components/contracts/ContractPrintDialog.tsx,no-barrel
src/components/contracts/QuickActionsButton.tsx,no-barrel
src/server/middleware/errorHandler.ts,no-barrel
src/components/premium-landing/PricingSection.tsx,barrel-not-imported
src/components/dashboard/MinimalAlertSystem.tsx,no-barrel
src/components/common/TabErrorFallback.tsx,no-barrel
src/contexts/FeatureFlagsContext.tsx,no-barrel
src/components/hr/LeaveRequestDetailsDialog.tsx,no-barrel
src/components/finance/csv-import/AccountsTreeView.tsx,no-barrel
src/components/invoices/InvoiceLineItemBreakdown.tsx,barrel-not-imported
src/components/finance/ActivityFilter.tsx,no-barrel
src/components/contracts/VehicleConditionWizardStep.tsx,no-barrel
src/utils/cacheUtils.ts,no-barrel
src/pages/mobile/MobileCars.tsx,no-barrel
src/components/customers/DocumentAlertsPanel.tsx,no-barrel
src/hooks/useUserPermissionsSummary.ts,no-barrel
src/components/dashboard/InteractiveDashboardCard.tsx,no-barrel
src/components/layouts/AppSidebar.tsx,no-barrel
src/components/ui/native-button.tsx,no-barrel
src/components/fleet/vehicle-document-distribution/constants.ts,no-barrel
src/components/finance/DepositForm.tsx,no-barrel
src/components/fleet/TrafficViolationPDFImport.tsx,no-barrel
src/components/customers/AccountingSettings.tsx,barrel-not-imported
src/lib/monitoring/infrastructure.ts,no-barrel
src/components/customers/CustomerDetailsDialog.tsx,barrel-not-imported
src/components/ui/hover-card.tsx,no-barrel
src/components/contracts/ContractValidationSummary.tsx,no-barrel
src/components/contracts/ContractAmendmentsList.tsx,barrel-not-imported
src/components/contracts/ContractsEnhancedHeader.tsx,no-barrel
src/components/customers/AccountLinking.tsx,barrel-not-imported
src/components/finance/InvoiceForm.tsx,barrel-not-imported
src/lib/csrf.ts,no-barrel
src/utils/currencyHelper.ts,no-barrel
src/components/fleet/VehiclePricingPanel.tsx,no-barrel
src/pages/legal/LawsuitPreparation/utils/zipExport.ts,barrel-not-imported
src/components/contracts/ContractVehicleConditionReport.tsx,no-barrel
src/components/reports/SimpleReportSummary.tsx,barrel-not-imported
src/components/finance/AccountBalanceHistory.tsx,no-barrel
src/pages/dashboards/CarRentalDashboard.tsx,no-barrel
src/components/legal/DelinquentDetailsDialog.tsx,no-barrel
src/utils/mobileTouchTargets.ts,no-barrel
src/components/finance/wizard/BankSetup.tsx,no-barrel
src/scripts/sync-agreement-numbers.ts,no-barrel
src/components/ui/drawer.tsx,no-barrel
src/components/customers/CreateCustomerWithDuplicateCheck.tsx,no-barrel
src/components/legal/RiskAnalyzer.tsx,barrel-not-imported
src/modules/core/utils/moduleUtils.ts,no-barrel
src/services/core/QueryOptimizer.ts,no-barrel
src/scripts/create-missing-invoices.ts,no-barrel
src/services/LateFeeCalculator.ts,no-barrel
src/hooks/useEmployeePerformance.tsx,no-barrel
src/components/help/content/InventoryPageHelp.tsx,no-barrel
src/components/help/content/PropertiesPageHelp.tsx,no-barrel
src/components/hr/AccountRequestsList.tsx,no-barrel
src/pages/finance/Deposits.tsx,no-barrel
src/components/dashboard/VendorPerformanceWidget.tsx,no-barrel
src/pages/fleet/reports/components/ReportGeneratorRedesigned.tsx,no-barrel
src/components/customers/CustomerAccountBalance.tsx,barrel-not-imported
src/hooks/useTouchInteraction.ts,no-barrel
src/components/help/content/FinancialTrackingPageHelp.tsx,no-barrel
src/components/exports/ExportButton.tsx,barrel-not-imported
src/components/loaders/SkeletonTable.tsx,barrel-not-imported
src/lib/monitoring/core.ts,no-barrel
src/components/landing/enterprise/EnterpriseFeatures.tsx,barrel-not-imported
src/components/legal/BulkRemindersDialog.tsx,no-barrel
src/components/help/content/VehicleInstallmentsPageHelp.tsx,no-barrel
src/pages/fleet/reports/FleetReportsPage.tsx,barrel-not-imported
src/utils/perfDebug.ts,no-barrel
src/services/ContractService.ts,barrel-not-imported
src/components/fleet/VehicleComprehensiveReportDialog.tsx,no-barrel
src/lib/i18n/businessRules.ts,no-barrel
src/hooks/useStatisticalQueryHandler.ts,no-barrel
src/hooks/useAdvancedLateFineSystem.ts,no-barrel
src/components/finance/InvoiceCard.tsx,barrel-not-imported
src/components/contracts/ContractInvoicesTabRedesigned.tsx,no-barrel
src/components/fleet/TrafficViolationPaymentForm.tsx,no-barrel
src/pages/mobile/MobileOverduePage.tsx,no-barrel
src/lib/api-monitoring/middleware.ts,no-barrel
src/schemas/contract.schema.ts,barrel-not-imported
src/services/PaymentQueueService.ts,no-barrel
src/components/vehicle-installments/VehicleInstallmentForm.tsx,no-barrel
src/events/types.ts,barrel-not-imported
src/components/dashboard/SalesPipelineWidget.tsx,no-barrel
src/hooks/useDashboardLayout.improved.ts,no-barrel
src/hooks/useBreadcrumbs.ts,no-barrel
src/components/help/content/InvoicesPageHelp.tsx,no-barrel
src/components/legal/SettlementCompliance.tsx,barrel-not-imported
src/components/help/content/UsersPageHelp.tsx,no-barrel
src/components/ui/input-otp.tsx,no-barrel
src/components/landing/enterprise/EnterpriseHowItWorks.tsx,barrel-not-imported
src/components/demo/DemoTrialBanner.tsx,barrel-not-imported
src/components/help/content/DashboardPageHelp.tsx,no-barrel
src/components/help/content/SettingsPageHelp.tsx,no-barrel
src/utils/cacheConfig.ts,no-barrel
src/hooks/useSelfLearningAI.ts,no-barrel
src/scripts/delete-duplicate-violations.ts,no-barrel
src/components/help/content/JournalEntriesPageHelp.tsx,no-barrel
src/components/admin/DuplicateInvoicesReport.tsx,no-barrel
src/pages/api/admin/transfer-user.ts,no-barrel
src/utils/official-letters/types.ts,no-barrel
src/scripts/import-traffic-violations-from-pdf.ts,no-barrel
src/components/contracts/VehicleReturnFormDialog.tsx,no-barrel
src/pages/finance/NewEntry.tsx,no-barrel
src/components/help/PageHelp.tsx,no-barrel
src/components/contracts/CheckInChargesBreakdown.tsx,no-barrel
src/components/customers/CustomerFormWithDuplicateCheck.tsx,barrel-not-imported
src/components/contracts/ContractSignature.tsx,no-barrel
src/components/fleet/VehicleConditionReportDialog.tsx,no-barrel
src/pages/fleet/MaintenanceAccounting.tsx,no-barrel
src/components/finance/BudgetVarianceReport.tsx,no-barrel
src/components/reports/ReportsMobileHeader.tsx,barrel-not-imported
src/components/contracts/VehiclePickupReturnTabRedesigned.tsx,no-barrel
src/services/DataQualityService.ts,no-barrel
src/workflows/templates.ts,barrel-not-imported
src/utils/mobileSpacing.ts,no-barrel
src/components/premium-landing/PremiumNavbar.tsx,barrel-not-imported
src/scripts/verify-contract-invoices.ts,no-barrel
src/utils/exports/excelExport.ts,no-barrel
src/components/finance/charts/KeyboardShortcutsHelp.tsx,no-barrel
src/hooks/useExecutiveAISystem.ts,no-barrel
src/components/dashboard/EnhancedAlertsSystem.tsx,no-barrel
src/hooks/useEmployeeTasks.tsx,no-barrel
src/pages/fleet/reports/hooks/useFleetReports.ts,no-barrel
src/pages/legal/LegalCasesTrackingV2Final.tsx,no-barrel
src/components/dashboard/car-rental/InsuranceAlertsWidget.tsx,no-barrel
src/components/customers/CustomerAccountForm.tsx,barrel-not-imported
src/components/fleet/VehicleReturnForm.tsx,no-barrel
src/hooks/useVehicleTransfers.ts,no-barrel
src/components/legal/translations/legalCaseWizard.ts,no-barrel
src/types/signed-agreements.ts,no-barrel
src/components/ui/OptimizedImage.tsx,no-barrel
src/components/ui/responsive-table.tsx,no-barrel
src/hooks/integrations/useInventorySalesOrders.ts,no-barrel
src/components/monitoring/MonitoringDashboard.tsx,no-barrel
src/lib/icons.ts,no-barrel
src/components/contracts/OfficialContractView.tsx,no-barrel
src/components/fleet/UpdateVehicleRegistrationDialog.tsx,no-barrel
src/hooks/useOptimizedDeleteCustomer.ts,no-barrel
src/components/finance/EnhancedAccountDeleteDialog.tsx,no-barrel
src/modules/tenants/hooks/useTenants.ts,barrel-not-imported
src/components/fleet/ViolationNotificationSettings.tsx,no-barrel
src/components/fleet/MaintenanceSmartDashboard.tsx,no-barrel
src/components/contracts/ContractsTabsContent.tsx,no-barrel
src/hooks/useWhatsNew.ts,no-barrel
src/components/notifications/NotificationItem.tsx,no-barrel
src/components/finance/enhanced-editing/AISmartParentSelector.tsx,no-barrel
src/components/ui/aspect-ratio.tsx,no-barrel
src/modules/tenants/pages/Tenants.tsx,barrel-not-imported
src/pages/finance/AccountingWizard.tsx,no-barrel
src/lib/inventory/optimization.ts,no-barrel
src/pages/finance/ComplianceDashboard.tsx,no-barrel
src/components/legal/RecommendedActionBadge.tsx,no-barrel
src/components/dashboard/car-rental/FleetAvailabilityWidget.tsx,no-barrel
src/components/contracts/wizard/EnhancedValidationStep.tsx,no-barrel
src/pages/finance/FixedAssets.tsx,no-barrel
src/hooks/integrations/useCustomerOrderFulfillment.ts,no-barrel
src/components/finance/charts/ChartStatisticsPanel.tsx,no-barrel
src/components/help/content/QuickPaymentPageHelpContent.tsx,no-barrel
src/components/EnhancedMobileCamera.tsx,no-barrel
src/components/contracts/InspectionReminders.tsx,no-barrel
src/components/settings/ConfirmDialog.tsx,no-barrel
src/components/contracts/BulkInvoiceGenerationDialog.tsx,no-barrel
src/components/ui/type-ahead-search.tsx,no-barrel
src/components/contracts/payment-schedules/PaymentScheduleManager.tsx,no-barrel
src/components/dashboard/ParallaxRecentActivities.tsx,no-barrel
src/hooks/useAvailableVehiclesByDateRange.ts,no-barrel
src/types/enhanced/vehicle.types.ts,no-barrel
src/components/contracts/ContractPaymentsTab.tsx,no-barrel
src/components/team/UnassignContractDialog.tsx,barrel-not-imported
src/components/help/content/MaintenancePageHelp.tsx,no-barrel
src/hooks/useNotifications.tsx,no-barrel
src/pages/fleet/Reservations.tsx,no-barrel
src/components/help/content/CompaniesPageHelp.tsx,no-barrel
src/components/contracts/ContractHeaderRedesigned.tsx,no-barrel
src/server/middleware/api-versioning.ts,no-barrel
src/hooks/usePropertyAlertsCount.ts,no-barrel
src/components/customers/CRMSmartDashboard.tsx,no-barrel
src/components/finance/AccountDetailsDialog.tsx,no-barrel
src/components/dashboard/customization/MobileEnhancements.tsx,no-barrel
src/components/contracts/ContractAlerts.tsx,no-barrel
src/components/finance/payment-upload/PaymentUploadDiagnostics.tsx,no-barrel
src/components/hr/UserAccountsList.tsx,no-barrel
src/components/contracts/TimelineView.tsx,no-barrel
src/components/contracts/ContractDataValidator.tsx,no-barrel
src/pages/finance/AuditTrailPage.tsx,no-barrel
src/pages/finance/UnifiedPayments.tsx,no-barrel
src/lib/performance/apm.ts,no-barrel
src/components/contracts/ContractFormWithDuplicateCheck.tsx,no-barrel
src/components/finance/payment-upload/FastProcessingMode.tsx,no-barrel
src/components/csv-templates/CSVTemplateSelector.tsx,no-barrel
src/components/filters/AdvancedSearch.tsx,barrel-not-imported
src/components/empty-states/EmptyState.tsx,barrel-not-imported
src/components/finance/CashFlowReport.tsx,no-barrel
src/components/fleet/VehicleConditionReport.tsx,no-barrel
src/components/contracts/MobileActionButtons.tsx,no-barrel
src/components/tour-guide/tours.ts,barrel-not-imported
src/components/contracts/payment-schedules/CreatePaymentScheduleDialog.tsx,no-barrel
src/components/finance/VendorAccountManager.tsx,no-barrel
src/lib/inventory/supplierIntegration.ts,no-barrel
src/components/ui/carousel.tsx,no-barrel
src/components/mobile/FloatingActionButton.tsx,barrel-not-imported
src/services/repositories/InvoiceRepository.ts,barrel-not-imported
src/components/legal/DelinquentSummaryCards.tsx,no-barrel
src/pages/legal/LawsuitPreparation/components/LegalTaqadi.tsx,no-barrel
src/components/customers/EnhancedCustomerFinancialDashboard.tsx,no-barrel
src/services/taqadi/TaqadiValidator.ts,barrel-not-imported
src/components/finance/HierarchicalAccountsList.tsx,no-barrel
src/components/mobile/VoicePrivacyDialog.tsx,barrel-not-imported
src/hooks/useWarehouseTransfers.ts,no-barrel
src/components/contracts/MobileTabsNavigation.tsx,no-barrel
src/services/ocrWorkerService.ts,no-barrel
src/components/contracts/ContractsEmptyState.tsx,no-barrel
src/components/ui/responsive-card.tsx,no-barrel
src/pages/finance/ReportsAndAnalysis.tsx,no-barrel
src/server/middleware/error-handler.ts,no-barrel
src/components/finance/enhanced-editing/AccountMoveValidator.ts,no-barrel
src/components/finance/PendingPaymentsReviewSystem.tsx,no-barrel
src/hooks/useDashboardLayout.ts,no-barrel
src/components/finance/BankTransactionForm.tsx,no-barrel
src/pages/PropertyContractDetails.tsx,no-barrel
src/hooks/useLegalCorrespondence.ts,no-barrel
src/components/csv/DateFormatSelector.tsx,no-barrel
src/utils/exports/pdfExport.ts,no-barrel
src/services/core/BatchProcessor.ts,no-barrel
src/server/routes/contracts.ts,no-barrel
src/pages/fleet/reports/components/FleetCharts.tsx,no-barrel
src/types/enhanced/contracts.types.ts,no-barrel
src/components/contracts/InteractiveVehicleInspectionForm.tsx,no-barrel
src/lib/legalAIPerformance.ts,no-barrel
src/hooks/data/useContracts.ts,no-barrel
src/components/fleet/vehicle-document-distribution/storage.ts,no-barrel
src/components/csv/CSVDiagnostics.tsx,no-barrel
src/components/finance/enhanced-editing/EnhancedAccountEditDialog.tsx,no-barrel
src/components/contracts/ContractHeader.tsx,no-barrel
src/components/finance/EnhancedSmartAlertsPanel.tsx,no-barrel
src/components/customers/CustomerDiagnostics.tsx,barrel-not-imported
src/pages/legal/LawsuitPreparation/components/Header/QuickStats.tsx,barrel-not-imported
src/components/layouts/MobileSidebar.tsx,no-barrel
src/components/finance/PaymentLinkingTroubleshooter.tsx,no-barrel
src/pages/fleet/AvailabilityCalendar.tsx,no-barrel
src/components/ui/native-bottom-sheet.tsx,no-barrel
src/hooks/useErrorBoundary.ts,no-barrel
src/hooks/useAdaptiveLearning.ts,no-barrel
src/components/finance/charts/AccountTemplateManager.tsx,no-barrel
src/lib/supabaseStorageKeys.ts,no-barrel
src/components/finance/enhanced-editing/SmartParentSelector.tsx,no-barrel
src/hooks/useNumberPreferences.ts,no-barrel
src/components/dashboard/ForecastingSection.tsx,no-barrel
src/components/loaders/SkeletonMetrics.tsx,barrel-not-imported
src/components/dashboard/SecurityActionsPanel.tsx,no-barrel
src/components/fleet/VehicleConditionComparisonReport.tsx,no-barrel
src/components/customers/AccountingSummary.tsx,barrel-not-imported
src/components/ui/menubar.tsx,no-barrel
src/components/property/PropertyContractForm.tsx,no-barrel
src/components/vehicles/VehicleGalleryDialog.tsx,barrel-not-imported
src/test/mobile/MobileTestingSuite.tsx,no-barrel
src/components/legal/CreateLegalCaseDialog.tsx,no-barrel
src/components/common/design-system/PageHeader.tsx,barrel-not-imported
src/components/payments/SmartPaymentMatching.tsx,no-barrel
src/components/invoices/InvoiceApprovalWorkflow.tsx,no-barrel
src/services/OverdueManagementService.ts,no-barrel
src/components/csv-templates/CreateCSVTemplateDialog.tsx,no-barrel
src/components/fleet/TrafficViolationStats.tsx,no-barrel
src/pages/finance/BudgetsAndCostCenters.tsx,no-barrel
src/services/CustomerDetailsService.ts,no-barrel
src/pages/mobile/MobileOverdue.tsx,no-barrel
src/pages/mobile/MobileHome.tsx,no-barrel
src/hooks/useFleetVehicleGroups.ts,no-barrel
src/components/ui/skeletons/WidgetSkeleton.tsx,barrel-not-imported
src/components/mobile/FABMenu.tsx,barrel-not-imported
src/components/layouts/MobileNavigation.tsx,no-barrel
src/components/customers/CustomerCreationOptionsDialog.tsx,barrel-not-imported
src/hooks/usePropertyContractsCalendar.ts,no-barrel
src/components/contracts/EnhancedContractCreationProgress.tsx,no-barrel
src/components/dashboard/SmartAlertsPanel.tsx,no-barrel
src/lib/validation.ts,no-barrel
src/utils/exports/templates.ts,no-barrel
src/components/hr/permissions/SmartPermissionSuggestions.tsx,no-barrel
src/scripts/syncVehicleContractStatus.ts,no-barrel
src/components/help/content/DispatchPermitsPageHelp.tsx,no-barrel
src/components/help/content/PaymentRegistrationPageHelp.tsx,no-barrel
src/components/contracts/ContractsHeader.tsx,no-barrel
src/components/finance/LegalAccountMappingsManager.tsx,no-barrel
src/hooks/company/useCompanyPermissions.ts,no-barrel
src/lib/i18n/validation.ts,no-barrel
src/components/dashboard/UnifiedAlertsSystem.tsx,no-barrel
src/components/ui/field-tooltip.tsx,no-barrel
src/components/docs/DocumentationSearch.tsx,no-barrel
src/services/PaymentValidator.ts,no-barrel
src/components/contracts/ContractPaymentsTabRedesigned.tsx,no-barrel
src/pages/inventory/InventoryReports.tsx,no-barrel
src/pages/fleet/reports/components/ReportGenerator.tsx,barrel-not-imported
src/components/reports/SimpleReportFilters.tsx,barrel-not-imported
src/components/mobile/MobileFormWrapper.tsx,barrel-not-imported
src/components/contracts/FinancialDashboard.tsx,no-barrel
src/components/contracts/VehicleHandoverUnified.tsx,no-barrel
src/pages/finance/FinancialRatios.tsx,no-barrel
src/pages/payments/QuickPayment.tsx,no-barrel
src/hooks/useContractCreationOptimized.ts,no-barrel
src/components/help/content/CollectionsPageHelp.tsx,no-barrel
src/components/reports/QuickReports.tsx,no-barrel
src/pages/finance/Treasury.tsx,no-barrel
src/hooks/useDynamicLandingContent.ts,no-barrel
src/lib/api-monitoring/integration.ts,no-barrel
src/hooks/useCarRentalTemplate.ts,no-barrel
src/hooks/useEnhancedContextAnalyzer.ts,no-barrel
src/components/help/content/TenantsPageHelp.tsx,no-barrel
src/components/dashboard/EmployeeWorkspaceWidget.tsx,no-barrel
src/components/employee/dialogs/AddNoteDialog.tsx,barrel-not-imported
src/components/payments/ReminderTemplatesManager.tsx,barrel-not-imported
src/components/payments/CollectionsDashboard.tsx,barrel-not-imported
src/components/premium-landing/FeaturesGrid.tsx,barrel-not-imported
src/components/error/ImprovedRouteErrorBoundary.tsx,barrel-not-imported
src/utils/versionCheck.ts,no-barrel
src/lib/validation/schemas.ts,no-barrel
src/components/integrations/VendorPerformanceIndicator.tsx,no-barrel
src/components/finance/BudgetAlertsPanel.tsx,no-barrel
src/services/LateFeeRulesService.ts,no-barrel
src/components/team/BulkAssignmentDialog.tsx,barrel-not-imported
src/pages/finance/settings/AccountRecoveryManager.tsx,no-barrel
src/components/contracts/FormErrorSummary.tsx,no-barrel
src/components/customers/tabs/helpers.ts,no-barrel
src/pages/finance/FinancialAnalysis.tsx,no-barrel
src/utils/currencyFormatter.ts,no-barrel
src/components/contracts/SmartSuggestions.tsx,no-barrel
src/components/contracts/CompanyDocumentSettings.tsx,no-barrel
src/services/smartPDFExtractor.ts,no-barrel
src/components/legal/DelinquentCustomersTab.tsx,no-barrel
src/utils/contractValidationMessages.ts,no-barrel
src/lib/request-signing.ts,no-barrel
src/lib/vite-security-plugin.ts,no-barrel
src/hooks/useBackgroundJob.ts,no-barrel
src/components/invoices/InvoiceCameraCapture.tsx,no-barrel
src/hooks/api/useVehiclesApi.ts,barrel-not-imported
src/lib/compatibilityManager.ts,no-barrel
src/pages/inventory/StockMovements.tsx,no-barrel
src/components/contracts/ContractOperationsLog.tsx,no-barrel
src/components/property/AdvancedPropertyAlerts.tsx,no-barrel
src/components/help/content/EmployeesPageHelp.tsx,no-barrel
src/components/property/PropertyContractsCalendar.tsx,no-barrel
src/hooks/useChartOfAccountsCSVUpload.ts,no-barrel
src/components/fleet/VehicleGrid.tsx,no-barrel
src/components/finance/enhanced-editing/SmartSuggestionsShowcase.tsx,no-barrel
src/components/hr/PayrollForm.tsx,no-barrel
src/components/legal/NoticeTemplateManager.tsx,barrel-not-imported
src/components/ui/toggle-group.tsx,no-barrel
src/server/config/rateLimit.ts,no-barrel
src/server/middleware/cache.ts,no-barrel
src/components/finance/AdvancedFinancialReports.tsx,barrel-not-imported
src/components/performance/PerformanceMonitorTest.tsx,no-barrel
src/pages/inventory/InventoryCategories.tsx,no-barrel
src/components/dashboard/WorldClassStatsCards.tsx,no-barrel
src/components/finance/AccountDeletionLogViewer.tsx,no-barrel
src/lib/errorBoundary.tsx,no-barrel
src/utils/performanceTracking.ts,no-barrel
src/components/help/content/SuperAdminPageHelp.tsx,no-barrel
src/components/contracts/ContractSearchFilters.tsx,no-barrel
src/components/dashboard/FinancialOverviewCard.tsx,no-barrel
src/components/legal/RiskScoreIndicator.tsx,no-barrel
src/pages/finance/DepreciationAutomation.tsx,no-barrel
src/components/employee/EmployeePriorityContracts.tsx,no-barrel
src/components/csv/CSVTableEditor.tsx,no-barrel
src/components/legal/DeadlineAlerts.tsx,barrel-not-imported
src/components/fleet/VehicleConditionAlert.tsx,no-barrel
src/components/dashboard/ModernStatsCard.tsx,no-barrel
src/components/contracts/MobileContractsHeader.tsx,no-barrel
src/components/ReactInitializer.tsx,no-barrel
src/services/BankReconciliationService.ts,no-barrel
src/components/vehicle-installments/VehicleInstallmentDetails.tsx,no-barrel
src/components/customers/CustomerCSVUpload.tsx,barrel-not-imported
src/components/contracts/ContractPricingBreakdown.tsx,no-barrel
src/components/help/content/PaymentsPageHelp.tsx,no-barrel
src/scripts/import-traffic-violations.ts,no-barrel
src/components/fleet/PDFViewer.tsx,no-barrel
src/services/core/BaseRepository.ts,barrel-not-imported
src/test/setup.ts,no-barrel
src/workers/pdfOCRWorker.ts,no-barrel
src/components/dashboard/car-rental/RentalTimelineWidget.tsx,no-barrel
src/components/fleet/VehicleListItem.tsx,no-barrel
src/server/routes/auth.ts,no-barrel
src/lib/i18n/config.ts,no-barrel
src/components/team/ContractAssignmentDialog.tsx,barrel-not-imported
src/services/taqadi/TaqadiService.ts,barrel-not-imported
src/hooks/useTaskWhatsAppIntegration.ts,no-barrel
src/services/taqadi/TaqadiSelectors.ts,no-barrel
src/components/contracts/ContractAmendmentForm.tsx,barrel-not-imported
src/pages/legal/LawsuitPreparation/components/Header/CaseSummary.tsx,barrel-not-imported
src/components/finance/enhanced-editing/SuggestionAnalyticsDashboard.tsx,no-barrel
src/components/dashboard/UnifiedPerformanceDashboard.tsx,no-barrel
src/components/landing/enterprise/EnterpriseTestimonials.tsx,no-barrel
src/stores/appStore.ts,no-barrel
src/components/common/FeatureGate.tsx,no-barrel
src/pages/finance/Overview.tsx,no-barrel
src/hooks/company/useCompanyFiltering.ts,no-barrel
src/components/filters/FilterPresets.tsx,barrel-not-imported
src/components/contracts/ContractsList.tsx,no-barrel
src/utils/drillDownRoutes.ts,no-barrel
src/components/finance/charts/SmartAccountWizardTab.tsx,no-barrel
src/components/customers/MobileCustomerCard.tsx,barrel-not-imported
src/hooks/useRentalPaymentJournalIntegration.ts,no-barrel
src/components/finance/SimpleAccountDeleteStub.tsx,no-barrel
src/hooks/useEnhancedCustomersRealtime.ts,no-barrel
src/components/finance/charts/AccountSelectionDialog.tsx,no-barrel
src/types/core.ts,no-barrel
src/components/fleet/TrafficViolationReports.tsx,no-barrel
src/components/empty-states/EmptyInventory.tsx,barrel-not-imported
src/pages/legal/LawsuitPreparation/components/LegalOverview.tsx,no-barrel
src/components/contracts/ContractCSVUploadWithArchive.tsx,no-barrel
src/components/dashboard/DashboardActivitySection.tsx,no-barrel
src/components/finance/payments/PaymentImportDialog.tsx,no-barrel
src/components/employee/EmployeePerformanceCard.tsx,no-barrel
src/components/finance/AccountDeletionStats.tsx,no-barrel
src/pages/fleet/Drivers.tsx,no-barrel
src/components/contracts/EnhancedPaymentScheduleTab.tsx,no-barrel
src/components/finance/hub/UniversalSearch.tsx,no-barrel
src/server/utils/logger.ts,no-barrel
src/components/ui/responsive-form.tsx,no-barrel
src/components/legal/DelinquentCustomersTable.tsx,no-barrel
src/lib/performance.tsx,no-barrel
src/pages/dashboards/RetailDashboard.tsx,no-barrel
src/utils/tabSyncManager.ts,no-barrel
src/components/customers/CustomerAccountStatement.tsx,barrel-not-imported
src/services/taqadi/TaqadiTypes.ts,barrel-not-imported
src/components/legal/translations/autoCreateTriggers.ts,no-barrel
src/hooks/useSmartLegalClassifier.ts,no-barrel
src/components/help/content/CustomersHelp.tsx,no-barrel
